system:index,NDVI,NIR_glcm_asm,NIR_glcm_contrast,NIR_glcm_correlation,NIR_glcm_dissimilarity,NIR_glcm_energy,NIR_glcm_homogeneity,NIR_mean,NIR_std,Red_glcm_asm,Red_glcm_contrast,Red_glcm_correlation,Red_glcm_dissimilarity,Red_glcm_energy,Red_glcm_homogeneity,Red_mean,Red_std,elevation,grid_id,modis_ndvi,ndbi,nighttime_lights,poi_accessibility,population_left,precipitation,road_accessibility,sentinel2_composite,slope,surface_temp,x_idx,y_idx,poi_count_school,poi_count_healthcare,poi_count_market,poi_count_finance,poi_count_transport,poi_count_food,poi_count_water,poi_count_worship,poi_count_public,poi_count_total,barangay_name_clean,poverty_rate,population_right,shape_sqkm,lon,lat,geometry_wkt
2335_0,0.8074713,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,87,34_39,0.8353,-0.31759587,0.155,4531.503824062023,4.3615313,2157.421799212694,521.1280759865158,435.5,4.9298315,26.24629802000004,34,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.21221188870561,7.216255688130964,POINT (122.21221188870561 7.216255688130964)
2335_1,0.83377117,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,62,34_39,0.8353,-0.3476086,0.19,4329.631142732962,0.643736,2157.421799212694,767.1049744367804,348.0,5.087404,25.832717600000024,34,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.21221188870561,7.2140098999206685,POINT (122.21221188870561 7.2140098999206685)
2335_2,0.7291185,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,106,34_39,0.8249000000000001,-0.23059617,0.185,3645.9577772672,3.0837445,2157.421799212694,870.3503746557346,557.0,5.0488887,34.21712065999998,34,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.20547452407476,7.211764111710366,POINT (122.20547452407476 7.211764111710366)
2335_3,0.7035823,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,88,34_39,0.8249000000000001,-0.1921029,0.255,3830.779066600715,0.757217,2157.421799212694,973.6352818824788,633.0,4.873832,32.121874400000024,34,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.207720312285,7.211764111710366,POINT (122.207720312285 7.211764111710366)
2335_4,0.82978195,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,45,34_39,0.8353,-0.3268056,0.19,4104.319030511456,2.023172,2157.421799212694,1012.1019808109052,343.5,5.3533826,33.86848262000001,34,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.21221188870561,7.211764111710366,POINT (122.21221188870561 7.211764111710366)
2335_5,0.71699905,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,95,34_39,0.8249000000000001,-0.23676784,0.245,3480.3850515560703,2.9629505,2157.421799212694,1075.356055761699,596.0,5.9607544,33.73517984,34,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.20547452407476,7.20951832350007,POINT (122.20547452407476 7.20951832350007)
2335_6,0.7721924,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,58,34_39,0.8353,-0.30451602,0.26,3775.6045458955377,7.404437,2157.421799212694,1270.4618973372003,498.5,6.657019,33.345525560000056,34,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.20996610049531,7.20951832350007,POINT (122.20996610049531 7.20951832350007)
2336_0,0.6743781,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,92,35_39,0.8353,-0.1781901,0.155,4652.136248777617,13.42651,2157.421799212694,472.8253375773604,654.5,3.6379945,28.05443060000005,35,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.21445767691591,7.216255688130964,POINT (122.21445767691591 7.216255688130964)
2336_1,0.75259846,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,74,35_39,0.8353,-0.28570083,0.19,4407.619678792869,0.807478,2157.421799212694,709.561649409834,482.0,5.463627,33.15753446000002,35,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.21445767691591,7.2140098999206685,POINT (122.21445767691591 7.2140098999206685)
2336_2,0.7356863,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,49,35_39,0.8188000000000001,-0.21872419,0.23499998,4110.497005183237,2.115135,2157.421799212694,345.714758113337,505.5,1.661824,33.86506459999998,35,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.22119504154682,7.2140098999206685,POINT (122.22119504154682 7.2140098999206685)
2336_3,0.74920756,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,45,35_39,0.8353,-0.2582999,0.19,4161.093594625792,0.93583155,2157.421799212694,941.1590301227787,494.5,5.379582,33.70441765999999,35,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.21445767691591,7.211764111710366,POINT (122.21445767691591 7.211764111710366)
2336_4,0.7953202,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,52,35_39,0.8353,-0.29882395,0.225,4146.824978426896,1.563362,2157.421799212694,821.4524259916527,415.5,2.9719462,33.84797450000002,35,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.21670346512622,7.211764111710366,POINT (122.21670346512622 7.211764111710366)
2336_5,0.73117626,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,42,35_39,0.8188000000000001,-0.21849315,0.23499998,3930.389208122954,0.275887,2157.421799212694,491.76811936439753,552.5,2.0590856,34.135088180000025,35,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.22119504154682,7.211764111710366,POINT (122.22119504154682 7.211764111710366)
2336_6,0.7174283,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,28,35_39,0.8353,-0.23887786,0.135,3913.92556589252,3.135735,2157.421799212694,1163.339023921225,539.5,2.9575791,34.056473719999985,35,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.21445767691591,7.20951832350007,POINT (122.21445767691591 7.20951832350007)
2336_7,0.759481,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,43,35_39,0.8188000000000001,-0.28944963,0.185,3902.866710424864,2.3092356,2157.421799212694,1016.2149198204644,482.0,3.76595,34.545250580000015,35,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.21670346512622,7.20951832350007,POINT (122.21670346512622 7.20951832350007)
2336_8,0.73788106,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,46,35_39,0.8188000000000001,-0.2577991,0.3,3837.9027851553537,6.304311,2157.421799212694,834.5414376418605,524.5,2.0909956,34.79476604000001,35,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.21894925333652,7.20951832350007,POINT (122.21894925333652 7.20951832350007)
2336_9,0.77076656,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,37,35_39,0.8188000000000001,-0.2729689,0.3,3981.9816474306494,5.268243,2157.421799212694,632.0148689933299,465.0,2.6071584,33.988113320000025,35,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.22119504154682,7.20951832350007,POINT (122.22119504154682 7.20951832350007)
2337_0,0.75722545,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,59,36_39,0.8188000000000001,-0.27626175,0.24000001,4023.618776454072,3.586533,2157.421799212694,401.988289095985,483.0,2.6061926,34.16585036000004,36,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.22344082975712,7.216255688130964,POINT (122.22344082975712 7.216255688130964)
2337_1,0.64176977,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,46,36_39,0.8109000000000001,-0.19743234,0.245,3773.571267762829,1.8699017,2157.421799212694,727.0269171240197,753.0,2.400199,34.72640564000005,36,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.22793240617773,7.216255688130964,POINT (122.22793240617773 7.216255688130964)
2337_2,0.7480795,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,31,36_39,0.8109000000000001,-0.2432573,0.245,3780.6952922863497,2.482985,2157.421799212694,843.362869419653,516.5,3.876505,34.890470600000015,36,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.23017819438803,7.216255688130964,POINT (122.23017819438803 7.216255688130964)
2337_3,0.6166003,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,14,36_39,0.8109000000000001,-0.21717538,0.32,3773.046889645105,2.0581853,2157.421799212694,914.7420852530912,697.5,2.396299,34.67855336000002,36,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.23242398259833,7.216255688130964,POINT (122.23242398259833 7.216255688130964)
2337_4,0.69251835,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,50,36_39,0.8188000000000001,-0.2171889,0.12,3912.23641071566,1.655322,2157.421799212694,555.657057231432,617.5,2.5126507,34.76742188000003,36,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.22344082975712,7.2140098999206685,POINT (122.22344082975712 7.2140098999206685)
2337_5,0.7287241,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,37,36_39,0.8109000000000001,-0.2449639,0.545,4018.888176624956,4.1842885,2157.421799212694,926.2490933619453,514.0,2.076344,34.28889908000002,36,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.22793240617773,7.2140098999206685,POINT (122.22793240617773 7.2140098999206685)
2337_6,0.7031872,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,9,36_39,0.8109000000000001,-0.25689086,0.87,4014.739883533763,2.3878102,2157.421799212694,1157.2289075946665,596.0,1.9858514,34.98959318000004,36,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.23242398259833,7.2140098999206685,POINT (122.23242398259833 7.2140098999206685)
2337_7,0.7240085,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,41,36_39,0.8188000000000001,-0.24088249,0.12,4027.01047134985,2.0231721,2157.421799212694,692.6244704712203,551.5,2.9327674,34.87679852000002,36,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.22344082975712,7.211764111710366,POINT (122.22344082975712 7.211764111710366)
2337_8,0.7364006,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,30,36_39,0.8109000000000001,-0.28354,0.545,4262.451531210144,4.5852547,2157.421799212694,1100.9082927148895,518.5,2.026499,34.104326000000015,36,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.22793240617773,7.211764111710366,POINT (122.22793240617773 7.211764111710366)
2337_9,0.73670214,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,27,36_39,0.8109000000000001,-0.24639945,0.545,4274.359518600297,3.516953,2157.421799212694,1274.939924498788,544.5,2.037445,34.80502009999998,36,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.23017819438803,7.211764111710366,POINT (122.23017819438803 7.211764111710366)
2337_10,0.6270877,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,14,36_39,0.8109000000000001,-0.19880792,0.87,4252.333351434495,13.272933,2157.421799212694,1395.2803656743977,714.5,2.2989507,34.808438120000005,36,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.23242398259833,7.211764111710366,POINT (122.23242398259833 7.211764111710366)
2337_11,0.78608114,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,26,36_39,0.8188000000000001,-0.29227054,0.18,4193.121919152996,2.0407674,2157.421799212694,832.0837953649554,416.5,1.8935012,34.47005414,36,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.22344082975712,7.20951832350007,POINT (122.22344082975712 7.20951832350007)
2337_12,0.7818044,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,26,36_39,0.8109000000000001,-0.29412848,0.18,4376.80534512714,2.475888,2157.421799212694,1040.2492123174325,430.5,2.3898275,34.32307928,36,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.22568661796743,7.20951832350007,POINT (122.22568661796743 7.20951832350007)
2337_13,0.6378364,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,21,36_39,0.8109000000000001,-0.16907582,1.11,4501.683446288742,4.775315,2157.421799212694,1234.0136512696588,693.0,1.912261,35.83384411999998,36,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.22793240617773,7.20951832350007,POINT (122.22793240617773 7.20951832350007)
2337_14,0.75288093,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,22,36_39,0.8109000000000001,-0.28980592,1.11,4519.483957729942,10.442774,2157.421799212694,1448.5655811615227,482.5,1.2963187,36.196154240000055,36,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.23017819438803,7.20951832350007,POINT (122.23017819438803 7.20951832350007)
2337_15,0.7290187,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,19,36_39,0.8109000000000001,-0.27105695,1.03,4480.175369238079,11.66477,2157.421799212694,1620.457040296037,515.0,0.9419599,34.34358740000005,36,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.23242398259833,7.20951832350007,POINT (122.23242398259833 7.20951832350007)
2338_0,0.75928295,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,18,37_39,0.8109000000000001,-0.27517402,0.32,3797.773002912653,6.1655827,2157.421799212694,932.1112704128308,470.0,1.3546525,34.623865040000055,37,39,0,0,0,0,0,0,0,0,0,0,BUENAVISTA,0.3455842018650576,1823.0,17.307923187835094,122.23466977080864,7.216255688130964,POINT (122.23466977080864 7.216255688130964)
2338_1,0.66946924,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,20,37_39,0.7109000000000001,-0.20340909,0.5,3772.029232683243,19.28929,2157.421799212694,892.9253667375722,629.0,1.1650779,34.67171732000003,37,39,0,0,0,0,0,0,0,0,0,0,BUENAVISTA,0.3455842018650576,1823.0,17.307923187835094,122.23691555901894,7.216255688130964,POINT (122.23691555901894 7.216255688130964)
2338_2,0.73083806,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,17,37_39,0.7109000000000001,-0.27462506,0.5,3708.533128339289,5.1876845,2157.421799212694,953.0890530279776,489.0,1.93335,35.37924745999999,37,39,0,0,0,0,0,0,0,0,0,0,BUENAVISTA,0.3455842018650576,1823.0,17.307923187835094,122.23916134722924,7.216255688130964,POINT (122.23916134722924 7.216255688130964)
2338_3,0.6197183,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,11,37_39,0.7109000000000001,-0.2338454,0.325,3608.605421996722,1.9564819,2157.421799212694,1136.8118180234128,594.0,1.1625454,36.79088972,37,39,0,0,0,0,0,0,0,0,0,0,BUENAVISTA,0.3455842018650576,1823.0,17.307923187835094,122.24140713543949,7.216255688130964,POINT (122.24140713543949 7.216255688130964)
2338_4,0.70020694,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,12,37_39,0.7109000000000001,-0.25787005,0.87,4045.7081051433206,23.371515,2157.421799212694,1179.7167998979544,579.5,1.0960666,35.01693734000003,37,39,0,0,0,0,0,0,0,0,0,0,BUENAVISTA,0.3455842018650576,1823.0,17.307923187835094,122.23466977080864,7.2140098999206685,POINT (122.23466977080864 7.2140098999206685)
2338_5,0.793716,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,14,37_39,0.7109000000000001,-0.36034587,0.48,4013.4728692512326,7.861492,2157.421799212694,1129.314723660585,389.0,1.3223761,36.87634022000003,37,39,0,0,0,0,0,0,0,0,0,0,BUENAVISTA,0.3455842018650576,1823.0,17.307923187835094,122.23691555901894,7.2140098999206685,POINT (122.23691555901894 7.2140098999206685)
2338_6,0.5342999,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,9,37_39,0.7109000000000001,-0.28628448,0.48,3940.117297538234,5.1117754,2157.421799212694,1017.1734230366512,538.0,1.2569296,36.53453822000006,37,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.23916134722924,7.2140098999206685,POINT (122.23916134722924 7.2140098999206685)
2338_7,0.29771987,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,8,37_39,0.7109000000000001,-0.43722942,0.365,3820.404795520885,2.037889,2157.421799212694,941.0442431957824,539.0,0.116861425,36.086777600000005,37,39,0,0,0,0,0,0,0,0,0,0,BUENAVISTA,0.3455842018650576,1823.0,17.307923187835094,122.24140713543949,7.2140098999206685,POINT (122.24140713543949 7.2140098999206685)
2338_8,0.8493357,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,10,37_39,0.7109000000000001,-0.40273815,0.87,4293.642691761154,15.838256,2157.421799212694,1427.0365916834448,300.5,0.62860614,34.12483412000006,37,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.23466977080864,7.211764111710366,POINT (122.23466977080864 7.211764111710366)
2338_9,0.8272965,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,9,37_39,0.7109000000000001,-0.4038726,0.48,4254.149188450645,1.089694,2157.421799212694,1356.948053047951,313.5,0.5192986,37.86756602000003,37,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.23691555901894,7.211764111710366,POINT (122.23691555901894 7.211764111710366)
2338_10,0.8335868,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,14,37_39,0.7109000000000001,-0.38701725,1.03,4541.575979722383,4.7167835,2157.421799212694,1673.420903326013,383.0,1.3282145,34.186358480000024,37,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.23466977080864,7.20951832350007,POINT (122.23466977080864 7.20951832350007)
2338_11,0.8537048,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,10,37_39,0.7109000000000001,-0.4094105,0.46499997,4492.411531493956,11.438399,2157.421799212694,1561.955410201517,308.5,1.0736743,37.43689549999999,37,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.23691555901894,7.20951832350007,POINT (122.23691555901894 7.20951832350007)
2338_12,0.3548955,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,7,37_39,0.7109000000000001,-0.20226474,0.46499997,4365.087646366535,5.6459284,2157.421799212694,1367.749790779038,733.0,0.35057694,36.22349840000004,37,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.23916134722924,7.20951832350007,POINT (122.23916134722924 7.20951832350007)
2338_13,0.25842696,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,7,37_39,0.7109000000000001,-0.22590452,0.41,4180.726038409589,1.563362,2157.421799212694,1145.4675549771564,594.0,0.5796621,35.07846170000005,37,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.24140713543949,7.20951832350007,POINT (122.24140713543949 7.20951832350007)
2339_0,0.71548367,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,14,38_39,0.5827,-0.22971232,0.28,3314.757197241376,7.143804,2157.421799212694,1370.4726543311813,475.0,0.36925378,36.09361364000006,38,39,0,0,0,0,0,0,0,0,0,0,BUENAVISTA,0.3455842018650576,1823.0,17.307923187835094,122.2458987118601,7.216255688130964,POINT (122.2458987118601 7.216255688130964)
2339_1,0.32068488,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,9,38_39,0.5827,-0.053914327,0.26,2942.182109487451,3.1539524,1936.8945543766024,1520.867423349945,734.0,0.5192997,37.477911740000025,38,39,0,0,0,0,0,0,0,0,0,0,BUENAVISTA,0.3455842018650576,1823.0,17.307923187835094,122.2503902882807,7.216255688130964,POINT (122.2503902882807 7.216255688130964)
2339_2,0.39327025,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,8,38_39,0.5827,-0.32301548,0.365,3665.02223478693,3.105126,2157.421799212694,1054.971075059436,577.0,0.84059334,34.87679852000002,38,39,0,0,0,0,0,0,0,0,0,0,BUENAVISTA,0.3455842018650576,1823.0,17.307923187835094,122.24365292364979,7.2140098999206685,POINT (122.24365292364979 7.2140098999206685)
2339_3,0.36763203,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,3,38_39,0.5827,-0.25633803,0.255,3079.0388610330465,2.1148138,1936.8945543766024,1274.1161028344754,464.0,0.9563974,35.12631398000002,38,39,0,0,0,0,0,0,0,0,0,0,BUENAVISTA,0.3455842018650576,1823.0,17.307923187835094,122.2503902882807,7.2140098999206685,POINT (122.2503902882807 7.2140098999206685)
2339_4,0.65140563,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1,38_39,0.5827,-0.43742716,0.255,3192.096993443124,0.2893,1936.8945543766024,1026.7625747876807,325.5,0.8405905,33.936843020000026,38,39,0,0,0,0,0,0,0,0,0,0,BUENAVISTA,0.3455842018650576,1823.0,17.307923187835094,122.2503902882807,7.211764111710366,POINT (122.2503902882807 7.211764111710366)
2339_5,0.3900676,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,7,38_39,0.5827,-0.17408429,0.41,3969.497969242048,2.391022,2157.421799212694,912.1860543879176,654.0,0.26089415,36.06968749999999,38,39,0,0,0,0,0,0,0,0,0,0,CURUAN,0.3965875988347898,2403.0,55.778478611184376,122.24365292364979,7.20951832350007,POINT (122.24365292364979 7.20951832350007)
2339_6,0.49710983,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,5,38_39,0.5827,-0.37145883,0.32999998,3744.8954105127714,1.725346,2157.421799212694,673.6965773028351,435.0,0.7106465,33.926588960000004,38,39,0,0,0,0,0,0,0,0,0,0,BUENAVISTA,0.3455842018650576,1823.0,17.307923187835094,122.2458987118601,7.20951832350007,POINT (122.2458987118601 7.20951832350007)
2340_0,0.42199585,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,6,39_39,0.5206000000000001,-0.15631232,0.165,2738.1777084039704,1.7516017,1936.8945543766024,1487.777641599258,766.0,0.58429056,36.98229884,39,39,0,0,0,0,0,0,0,0,0,0,BUENAVISTA,0.3455842018650576,1823.0,17.307923187835094,122.252636076491,7.216255688130964,POINT (122.252636076491 7.216255688130964)
2340_1,0.6016907,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,8,39_39,0.5206000000000001,-0.3255144,0.25,2861.935075961597,2.208063,1936.8945543766024,1251.86143576524,400.5,0.3505804,35.071625659999995,39,39,0,0,0,0,0,0,0,0,0,0,BUENAVISTA,0.3455842018650576,1823.0,17.307923187835094,122.252636076491,7.2140098999206685,POINT (122.252636076491 7.2140098999206685)
2340_2,0.716266,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,6,39_39,0.5206000000000001,-0.4347275,0.25,2638.818341375048,0.090808,1936.8945543766024,1154.341461956881,327.5,0.16461386,35.56723856000002,39,39,0,0,0,0,0,0,0,0,0,0,BUENAVISTA,0.3455842018650576,1823.0,17.307923187835094,122.2548818647013,7.2140098999206685,POINT (122.2548818647013 7.2140098999206685)
